Source Name	Comment[ENA_SAMPLE]	Comment[ENA_ALIAS]	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[genotype]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[organism part]	Term Source REF	Term Accession Number	Characteristics[age]	Unit[time unit]	Characteristics[initial time point]	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Comment[RIBOSOMAL_RNA_TREATMENTS]	Extract Name	Comment[library_name]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[technical replicate group]	Comment[ENA_EXPERIMENT]	Comment[INSTRUMENT_MODEL]	Comment[DATE_FIRST_PUBLIC]	Scan Name	Comment[ENA_RUN]	Comment[LINK_TO_PROTOCOLS]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[developmental stage]	Term Source REF	Term Accession Number	Factor Value[sex]	Factor Value[organism part]	Term Source REF	Term Accession Number
SRS311690	SRS311690	Caenorhabditis elegans NC2484 larval L2 A motor neuron - DSN treated library FGSR415	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L2 larva Ce	WBls	WBls:0000027	hermaphrodite	motor neuron	WBbt	WBbt:0005409	  	  	  	C. elegans DSN treated library FGSR415, NC2484 [wdIs5 (unc-4::GFP) III].  Total RNA extracted from A-class neurons (I5, AVF, SAB, DA, VA) isolated  by FACS from synchronized L2 larvae (starved overnight in M9, grown on  OP50-1 plates for 26 hour at 23 C until mid-L2 stage postdeirid sensory  organelle detected).   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM415_Amot_nrn_L2-DSN  Local library name: DMM415_Amot_nrn_L2-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	DSN treated	SRS311690 extract_PAIRED	DMM415_Amot_nrn_L2-DSN	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX139603	sequencing assay	90	SRX139603	Illumina HiSeq 2000	12/04/2012	SRR474828_1	SRR474828	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR474/SRR474828/SRR474828_1.fastq.gz	L2 larva Ce	WBls	WBls:0000027	hermaphrodite	motor neuron	WBbt	WBbt:0005409
SRS311690	SRS311690	Caenorhabditis elegans NC2484 larval L2 A motor neuron - DSN treated library FGSR415	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L2 larva Ce	WBls	WBls:0000027	hermaphrodite	motor neuron	WBbt	WBbt:0005409	  	  	  	C. elegans DSN treated library FGSR415, NC2484 [wdIs5 (unc-4::GFP) III].  Total RNA extracted from A-class neurons (I5, AVF, SAB, DA, VA) isolated  by FACS from synchronized L2 larvae (starved overnight in M9, grown on  OP50-1 plates for 26 hour at 23 C until mid-L2 stage postdeirid sensory  organelle detected).   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM415_Amot_nrn_L2-DSN  Local library name: DMM415_Amot_nrn_L2-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	DSN treated	SRS311690 extract_PAIRED	DMM415_Amot_nrn_L2-DSN	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX139603	sequencing assay	90	SRX139603	Illumina HiSeq 2000	12/04/2012	SRR474828_2	SRR474828	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR474/SRR474828/SRR474828_2.fastq.gz	L2 larva Ce	WBls	WBls:0000027	hermaphrodite	motor neuron	WBbt	WBbt:0005409
SRS311746	SRS311746	Caenorhabditis elegans NW1229 larval L1 all neurons - total RNA - library FGSR383	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679	  	  	  	C. elegans library FGSR383, NW1229{evIs111[F25B3.3::GFP; dpy-20(+)]  dpy-20(e1362)IV} (reagent provided by Joseph Culotti (Mt Sinai Hospital,  Toronto) larval neurons; total RNA extracted from neurons isolated by  FACS from synchronized (starved overnight in M9) L1 stage larvae. This  library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM383-N2all-nrn_L1-V  Local library name: DMM383-N2all-nrn_L1-V  This sample is a biological replicate for DCC project: DMM391-N2all-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311746 extract_PAIRED	DMM383-all-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145443	sequencing assay	91	SRX145443	Illumina HiSeq 2000	03/05/2012	SRR493075_1	SRR493075	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493075/SRR493075_1.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679
SRS311746	SRS311746	Caenorhabditis elegans NW1229 larval L1 all neurons - total RNA - library FGSR383	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679	  	  	  	C. elegans library FGSR383, NW1229{evIs111[F25B3.3::GFP; dpy-20(+)]  dpy-20(e1362)IV} (reagent provided by Joseph Culotti (Mt Sinai Hospital,  Toronto) larval neurons; total RNA extracted from neurons isolated by  FACS from synchronized (starved overnight in M9) L1 stage larvae. This  library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM383-N2all-nrn_L1-V  Local library name: DMM383-N2all-nrn_L1-V  This sample is a biological replicate for DCC project: DMM391-N2all-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311746 extract_PAIRED	DMM383-all-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145443	sequencing assay	91	SRX145443	Illumina HiSeq 2000	03/05/2012	SRR493075_2	SRR493075	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493075/SRR493075_2.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679
SRS311747	SRS311747	Caenorhabditis elegans N2 larval L1 all cells - total RNA - library FGSR401	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	C. elegans N2 larval L1 all cells, library FGSR401, total RNA extracted from  synchronized (starved overnight in M9) L1 stage larvae. This library was  sequenced at Vanderbilt University.  This sample is available through the modENCODE DCC (www.modencode.org) as: DMM401-N2all_L1-V  Local library name: DMM401-N2all_L1-V  This sample was also sequenced after being DSN treated, available  from the DCC as: DMM401_N2all_L1-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311747 extract_PAIRED	DMM401-N2all_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145444	sequencing assay	92	SRX145444	Illumina HiSeq 2000	03/05/2012	SRR493076_1	SRR493076	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493076/SRR493076_1.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311747	SRS311747	Caenorhabditis elegans N2 larval L1 all cells - total RNA - library FGSR401	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	C. elegans N2 larval L1 all cells, library FGSR401, total RNA extracted from  synchronized (starved overnight in M9) L1 stage larvae. This library was  sequenced at Vanderbilt University.  This sample is available through the modENCODE DCC (www.modencode.org) as: DMM401-N2all_L1-V  Local library name: DMM401-N2all_L1-V  This sample was also sequenced after being DSN treated, available  from the DCC as: DMM401_N2all_L1-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311747 extract_PAIRED	DMM401-N2all_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145444	sequencing assay	92	SRX145444	Illumina HiSeq 2000	03/05/2012	SRR493076_2	SRR493076	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493076/SRR493076_2.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311748	SRS311748	Caenorhabditis elegans LX837 larval L1 NSML and NSMR neurons total RNA library FGSR387	Caenorhabditis elegans	NCBI Taxonomy	6239	LX837	vsIs45 [tph-1::GFP]	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	NSM	WBbt	WBbt:0003666	  	  	  	C. elegans LX837[vsIs45 (tph-1::GFP)] (reagent provided by Daniel  Colon-Ramos (Yale)) larval L1 NSML and NSMR neurons; total RNA  extracted from NSM neurons isolated by FACS from synchronized  (starved overnight in M9) L1 stage larvae. This library was  sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM387-NSML_NSMR-nrn_L1-V  Local library name: DMM387-NSML_NSMR-nrn_L1-V  This sample is a biological replicate for DCC project: 534_DMM_386  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311748 extract_PAIRED	DMM387-NSML_NSMR-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145445	sequencing assay	93	SRX145445	Illumina HiSeq 2000	03/05/2012	SRR493077_1	SRR493077	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493077/SRR493077_1.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	NSM	WBbt	WBbt:0003666
SRS311748	SRS311748	Caenorhabditis elegans LX837 larval L1 NSML and NSMR neurons total RNA library FGSR387	Caenorhabditis elegans	NCBI Taxonomy	6239	LX837	vsIs45 [tph-1::GFP]	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	NSM	WBbt	WBbt:0003666	  	  	  	C. elegans LX837[vsIs45 (tph-1::GFP)] (reagent provided by Daniel  Colon-Ramos (Yale)) larval L1 NSML and NSMR neurons; total RNA  extracted from NSM neurons isolated by FACS from synchronized  (starved overnight in M9) L1 stage larvae. This library was  sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM387-NSML_NSMR-nrn_L1-V  Local library name: DMM387-NSML_NSMR-nrn_L1-V  This sample is a biological replicate for DCC project: 534_DMM_386  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311748 extract_PAIRED	DMM387-NSML_NSMR-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145445	sequencing assay	93	SRX145445	Illumina HiSeq 2000	03/05/2012	SRR493077_2	SRR493077	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493077/SRR493077_2.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	NSM	WBbt	WBbt:0003666
SRS311749	SRS311749	Caenorhabditis elegans NW1229 larval L1 all neurons - total RNA - library FGSR391	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679	  	  	  	C. elegans library FGSR391, NW1229{evIs111[F25B3.3::GFP; dpy-20(+)]  dpy-20(e1362)IV} (reagent provided by Joseph Culotti (Mt Sinai Hospital,  Toronto) larval neurons; total RNA extracted from neurons isolated by  FACS from synchronized (starved overnight in M9) L1 stage larvae. This  library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM391-N2all-nrn_L1-V  Local library name: DMM391-N2all-nrn_L1-V  This sample is a biological replicate for DCC project: DMM383-N2all-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311749 extract_PAIRED	DMM391-all-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145446	sequencing assay	94	SRX145446	Illumina HiSeq 2000	03/05/2012	SRR493078_1	SRR493078	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493078/SRR493078_1.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679
SRS311749	SRS311749	Caenorhabditis elegans NW1229 larval L1 all neurons - total RNA - library FGSR391	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679	  	  	  	C. elegans library FGSR391, NW1229{evIs111[F25B3.3::GFP; dpy-20(+)]  dpy-20(e1362)IV} (reagent provided by Joseph Culotti (Mt Sinai Hospital,  Toronto) larval neurons; total RNA extracted from neurons isolated by  FACS from synchronized (starved overnight in M9) L1 stage larvae. This  library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM391-N2all-nrn_L1-V  Local library name: DMM391-N2all-nrn_L1-V  This sample is a biological replicate for DCC project: DMM383-N2all-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311749 extract_PAIRED	DMM391-all-nrn_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145446	sequencing assay	94	SRX145446	Illumina HiSeq 2000	03/05/2012	SRR493078_2	SRR493078	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493078/SRR493078_2.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	neuron	WBbt	WBbt:0003679
SRS311750	SRS311750	Caenorhabditis elegans N2 larval L1 all cells - total RNA - library FGSR402	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	C. elegans N2 larval L1 all cells, library FGSR402 from David Miller's  lab, total RNA extracted from synchronized (starved overnight in M9) L1  stage larvae. This library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM402-N2all_L1-V  Local library name: DMM402-N2all_L1-V  This sample was also sequenced after being DSN treated, available from the DCC as: DMM402_N2all_L1-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311750 extract_PAIRED	DMM402-N2all_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145447	sequencing assay	95	SRX145447	Illumina HiSeq 2000	03/05/2012	SRR493079_1	SRR493079	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493079/SRR493079_1.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311750	SRS311750	Caenorhabditis elegans N2 larval L1 all cells - total RNA - library FGSR402	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	C. elegans N2 larval L1 all cells, library FGSR402 from David Miller's  lab, total RNA extracted from synchronized (starved overnight in M9) L1  stage larvae. This library was sequenced at Vanderbilt University.   This sample is available through the modENCODE DCC (www.modencode.org) as: DMM402-N2all_L1-V  Local library name: DMM402-N2all_L1-V  This sample was also sequenced after being DSN treated, available from the DCC as: DMM402_N2all_L1-DSN  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311750 extract_PAIRED	DMM402-N2all_L1-V	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145447	sequencing assay	95	SRX145447	Illumina HiSeq 2000	03/05/2012	SRR493079_2	SRR493079	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493079/SRR493079_2.fastq.gz	L1 larva Ce	WBls	WBls:0000024	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311761	SRS311761	Caenorhabditis elegans N2 hand-picked 4 cell embryos - ribo-zero treated library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311761 extract_PAIRED	N2_4cell_EE_RZ-56	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145480	sequencing assay	96	SRX145480	Illumina HiSeq 2000	03/05/2012	SRR493099_1	SRR493099	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493099/SRR493099_1.fastq.gz	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311761	SRS311761	Caenorhabditis elegans N2 hand-picked 4 cell embryos - ribo-zero treated library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311761 extract_PAIRED	N2_4cell_EE_RZ-56	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145480	sequencing assay	96	SRX145480	Illumina HiSeq 2000	03/05/2012	SRR493099_2	SRR493099	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493099/SRR493099_2.fastq.gz	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311761	SRS311761	Caenorhabditis elegans N2 hand-picked 4 cell embryos - ribo-zero treated library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311761 extract_PAIRED	N2_4cell_EE_RZ-56	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145480	sequencing assay	96	SRX145480	Illumina HiSeq 2000	03/05/2012	SRR493100_1	SRR493100	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493100/SRR493100_1.fastq.gz	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311761	SRS311761	Caenorhabditis elegans N2 hand-picked 4 cell embryos - ribo-zero treated library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311761 extract_PAIRED	N2_4cell_EE_RZ-56	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40471	UWGS-RW	SRX145480	sequencing assay	96	SRX145480	Illumina HiSeq 2000	03/05/2012	SRR493100_2	SRR493100	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493100/SRR493100_2.fastq.gz	4-cell embryo Ce	WBls	WBls:0000008	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311762	SRS311762	Caenorhabditis elegans sorted E cells  E2-E8 - library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311762 extract_PAIRED	N2_E2-E8_sorted	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX145482	sequencing assay	97	SRX145482	Illumina HiSeq 2000	03/05/2012	SRR493102_1	SRR493102	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493102/SRR493102_1.fastq.gz	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311762	SRS311762	Caenorhabditis elegans sorted E cells  E2-E8 - library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311762 extract_PAIRED	N2_E2-E8_sorted	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX145482	sequencing assay	97	SRX145482	Illumina HiSeq 2000	03/05/2012	SRR493102_2	SRR493102	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493102/SRR493102_2.fastq.gz	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833
SRS311762	SRS311762	Caenorhabditis elegans sorted E cells  E2-E8 - library 1	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833	  	  	  	Total RNA extracted from NSM neurons isolated by FACS from  synchronized (starved overnight in M9) L1 stage larvae.   Stage: L1  Cell: NSML + NSMR neurons  Strain: LX837[vsIs45 (tph-1::GFP)] unpublished reagent  provided by Daniel Colon-Ramos (Yale)   This sample is available through the modENCODE DCC (www.modencode.org) as: 534_DMM_386  Local library name: DMM386-NSML_NSMR-nrn_L1  This sample is a biological replicate for DCC project: DMM387-NSML_NSMR-nrn_L1-V  Quality values are ASCII encoded Phred + 33 through GAPipeline1.12.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS311762 extract_PAIRED	N2_E2-E8_sorted	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX145482	sequencing assay	97	SRX145482	Illumina HiSeq 2000	03/05/2012	SRR493103_1	SRR493103	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR493/SRR493103/SRR493103_1.fastq.gz	gastrulating embryo Ce	WBls	WBls:0000010	hermaphrodite	organism	WBbt	WBbt:0007833
